rel,e1,e2
"Product-Producer(e1,e2)",piece,modernist
"Product-Producer(e1,e2)",atlas,cartographer
"Product-Producer(e1,e2)",oestrogens,body
"Product-Producer(e1,e2)",fence,farmer
"Product-Producer(e1,e2)",design,brothers
"Product-Producer(e1,e2)",food,manufacturer
"Product-Producer(e1,e2)",egg,miner
"Product-Producer(e1,e2)",document,locations
"Product-Producer(e1,e2)",violin,maker
"Product-Producer(e1,e2)",plan,designer
"Product-Producer(e1,e2)",fiction,writer
"Product-Producer(e1,e2)",report,experts
"Product-Producer(e1,e2)",acid,species
"Product-Producer(e1,e2)",titles,authors
"Product-Producer(e1,e2)",rampart,gangs
"Product-Producer(e1,e2)",tubes,industry
"Product-Producer(e1,e2)",data,technician
"Product-Producer(e1,e2)",furniture,maker
"Product-Producer(e1,e2)",church,state
"Product-Producer(e1,e2)",card,manufacturer
"Product-Producer(e1,e2)",coffee,machine
"Product-Producer(e1,e2)",book,author
"Product-Producer(e1,e2)",beer,monasteries
"Product-Producer(e1,e2)",statement,lawyers
"Product-Producer(e1,e2)",vibrator,physician
"Product-Producer(e1,e2)",music,composer
"Product-Producer(e1,e2)",program,bio-scientist
"Product-Producer(e1,e2)",depictions,artist
"Product-Producer(e1,e2)",home,group
"Product-Producer(e1,e2)",novel,historian
"Product-Producer(e1,e2)",cracks,earthquakes
"Product-Producer(e1,e2)",pistol,maker
"Product-Producer(e1,e2)",theories,geodesist
"Product-Producer(e1,e2)",song,writers
"Product-Producer(e1,e2)",words,press
"Product-Producer(e1,e2)",bowls,ceramicist
"Product-Producer(e1,e2)",request,company
"Product-Producer(e1,e2)",handset,maker
"Product-Producer(e1,e2)",exoskeleton,company
"Product-Producer(e1,e2)",book,academic
"Product-Producer(e1,e2)",ruins,inhabitants
"Product-Producer(e1,e2)",saplings,sprouts
"Product-Producer(e1,e2)",offer,company
"Product-Producer(e1,e2)",design,artist
"Product-Producer(e1,e2)",organisation,woman
"Product-Producer(e1,e2)",book,official
"Product-Producer(e1,e2)",text,potter
"Product-Producer(e1,e2)",statement,producer
"Product-Producer(e1,e2)",work,composer
"Product-Producer(e1,e2)",nectar,plants
"Product-Producer(e1,e2)",cement,factory
"Product-Producer(e1,e2)",body,parents
"Product-Producer(e1,e2)",foundation,individuals
"Product-Producer(e1,e2)",comma,scribe
"Product-Producer(e1,e2)",router,manufacturer
"Product-Producer(e1,e2)",bid,company
"Product-Producer(e1,e2)",statement,mother
"Product-Producer(e1,e2)",products,firm
"Product-Producer(e1,e2)",sketches,composer
"Product-Producer(e1,e2)",vaccine,government
"Product-Producer(e1,e2)",article,author
"Product-Producer(e1,e2)",refrigerators,companies
"Product-Producer(e1,e2)",charter,body
"Product-Producer(e1,e2)",company,pool
"Product-Producer(e1,e2)",components,workers
"Product-Producer(e1,e2)",galls,larvae
"Product-Producer(e1,e2)",rectangles,cook
"Product-Producer(e1,e2)",character,comedian
"Product-Producer(e1,e2)",walls,sultan
"Product-Producer(e1,e2)",spec,scribe
"Product-Producer(e1,e2)",work,composer
"Product-Producer(e1,e2)",drug,manufacturer
"Product-Producer(e1,e2)",design,architects
"Product-Producer(e1,e2)",mortar,company
"Product-Producer(e1,e2)",piece,artist
"Product-Producer(e1,e2)",village,conquistadors
"Product-Producer(e1,e2)",buildings,villains
"Product-Producer(e1,e2)",jatropha,plant
"Product-Producer(e1,e2)",statement,group
"Product-Producer(e1,e2)",book,authors
"Product-Producer(e1,e2)",message,chairman
"Product-Producer(e1,e2)",sugar,company
"Product-Producer(e1,e2)",film,maker
"Product-Producer(e1,e2)",call,robbers
"Product-Producer(e1,e2)",declaration,chairman
"Product-Producer(e1,e2)",ziggurat,emperor
"Product-Producer(e1,e2)",shed,people
"Product-Producer(e1,e2)",terraces,philanthropist
"Product-Producer(e1,e2)",picture,pupils
"Product-Producer(e1,e2)",map,maker
"Product-Producer(e1,e2)",stadium,teams
"Product-Producer(e1,e2)",sugar,factory
"Product-Producer(e1,e2)",jumper,grandmother
"Product-Producer(e1,e2)",decision,maker
"Product-Producer(e1,e2)",poem,author
"Product-Producer(e1,e2)",cheese,landlord
"Product-Producer(e1,e2)",coffin,maker
"Product-Producer(e1,e2)",car,plant
"Product-Producer(e1,e2)",blog,ambassador
"Product-Producer(e1,e2)",comment,students
"Product-Producer(e1,e2)",outfit,pair
"Product-Producer(e1,e2)",work,researchers
"Product-Producer(e1,e2)",newspaper,co-operative
"Product-Producer(e1,e2)",story,sheriff
"Product-Producer(e1,e2)",sugar,factory
"Product-Producer(e1,e2)",Hamburgers,restaurant
"Product-Producer(e1,e2)",car,manufacturer
"Product-Producer(e1,e2)",secretions,cells
"Product-Producer(e1,e2)",letter,president
"Product-Producer(e1,e2)",tools,team
"Product-Producer(e1,e2)",tomb,follower
"Product-Producer(e1,e2)",message,sender
"Product-Producer(e1,e2)",study,professors
"Product-Producer(e1,e2)",report,mission
"Product-Producer(e1,e2)",car,manufacturer
"Product-Producer(e1,e2)",school,disciples
"Product-Producer(e1,e2)",fertilizer,company
"Product-Producer(e1,e2)",cocoon,caterpillars
"Product-Producer(e1,e2)",idea,teenager
"Product-Producer(e1,e2)",design,city
"Product-Producer(e1,e2)",comment,critic
"Product-Producer(e1,e2)",report,arm
"Product-Producer(e1,e2)",umbrella,maker
"Product-Producer(e1,e2)",poem,author
"Product-Producer(e1,e2)",film,director
"Product-Producer(e1,e2)",gases,cows
"Product-Producer(e1,e2)",church,aristocracy
"Product-Producer(e1,e2)",book,poet
"Product-Producer(e1,e2)",organ,builder
"Product-Producer(e1,e2)",coat,artist
"Product-Producer(e1,e2)",panels,loved ones
"Product-Producer(e1,e2)",bile,liver
"Product-Producer(e1,e2)",dance,company
"Product-Producer(e1,e2)",legs,company
"Product-Producer(e1,e2)",popcorn,maker
"Product-Producer(e1,e2)",theory,youngster
"Product-Producer(e1,e2)",establishment,soup-seller
"Product-Producer(e1,e2)",batteries,team
"Product-Producer(e1,e2)",Insulin,pancreas
"Product-Producer(e1,e2)",creation,students
"Product-Producer(e1,e2)",stove,manufacturer
"Product-Producer(e1,e2)",novels,woman
"Product-Producer(e1,e2)",metaphor,economist
"Product-Producer(e1,e2)",lines,poet
"Product-Producer(e1,e2)",book,friend
"Product-Producer(e1,e2)",message,voters
"Product-Producer(e1,e2)",tombs,legions
"Product-Producer(e1,e2)",road,builder
"Product-Producer(e1,e2)",engine,plant
"Product-Producer(e1,e2)",movie,monkey
"Product-Producer(e1,e2)",method,team
"Product-Producer(e1,e2)",scissors,guy
"Product-Producer(e1,e2)",memoir,commentator
"Product-Producer(e1,e2)",wheeze,people
"Product-Producer(e1,e2)",statement,chancellor
"Product-Producer(e1,e2)",song,team
"Product-Producer(e1,e2)",book,man
"Product-Producer(e1,e2)",album,artist
"Product-Producer(e1,e2)",carving,pirate
"Product-Producer(e1,e2)",statement,representative
"Product-Producer(e1,e2)",ratings,deans
"Product-Producer(e1,e2)",artwork,creator
"Product-Producer(e1,e2)",router,company
"Product-Producer(e1,e2)",meal,wife
"Product-Producer(e1,e2)",slingshot,hero
"Product-Producer(e1,e2)",design,studio
"Product-Producer(e1,e2)",steel,mill
"Product-Producer(e1,e2)",references,scholars
"Product-Producer(e1,e2)",yeast,manufacturer
"Product-Producer(e1,e2)",book,psychoanalyst
"Product-Producer(e1,e2)",promises,leaders
"Product-Producer(e1,e2)",book,author
"Product-Producer(e1,e2)",design,monkey
"Product-Producer(e1,e2)",sheet,student
"Product-Producer(e1,e2)",ballet,company
"Product-Producer(e1,e2)",wares,filmmakers
"Product-Producer(e1,e2)",turbine,plant
"Product-Producer(e1,e2)",plan,study committee
"Product-Producer(e1,e2)",feedback,readers
"Product-Producer(e1,e2)",food,company
"Product-Producer(e1,e2)",housing,developer
"Product-Producer(e1,e2)",vaccine,maker
"Product-Producer(e1,e2)",jumper,daughter
"Product-Producer(e1,e2)",textile,factory
"Product-Producer(e1,e2)",documentary,maker
"Product-Producer(e1,e2)",multi-user dungeon,builders
"Product-Producer(e1,e2)",book,author
"Product-Producer(e1,e2)",textile,mill
"Product-Producer(e1,e2)",works,quilters
"Product-Producer(e1,e2)",report,technician
"Product-Producer(e1,e2)",products,firm
"Product-Producer(e1,e2)",auto,plant
"Product-Producer(e1,e2)",book,scribe
"Product-Producer(e1,e2)",meal,chef
"Product-Producer(e1,e2)",wine,vintners
"Product-Producer(e1,e2)",writing,editor
"Product-Producer(e1,e2)",Stings,wasps
"Product-Producer(e1,e2)",book,master
"Product-Producer(e1,e2)",draft,scientist-authors
"Product-Producer(e1,e2)",study,economist
"Product-Producer(e1,e2)",platelets,marrow
"Product-Producer(e1,e2)",note,alchemist
"Product-Producer(e1,e2)",coffee,maker
"Product-Producer(e1,e2)",preparations,company
"Product-Producer(e1,e2)",bonuses,speculators
"Product-Producer(e1,e2)",creation,designer
"Product-Producer(e1,e2)",book,woman
"Product-Producer(e1,e2)",knitwear,company
"Product-Producer(e1,e2)",record,quartet
"Product-Producer(e1,e2)",e-mail,manager
"Product-Producer(e1,e2)",urine,adults
"Product-Producer(e1,e2)",computer,company
"Product-Producer(e1,e2)",design,office
"Product-Producer(e1,e2)",Brickwork,bricklayer
"Product-Producer(e1,e2)",creation,intellectuals
"Product-Producer(e1,e2)",soundtrack,band
"Product-Producer(e1,e2)",portraits,amateurs
"Product-Producer(e1,e2)",report,committee
"Product-Producer(e1,e2)",book,author
"Product-Producer(e1,e2)",communities,builder
"Product-Producer(e1,e2)",book,survivor
"Product-Producer(e1,e2)",photograph,member
"Product-Producer(e1,e2)",truck,maker
"Product-Producer(e1,e2)",meal,chef
"Product-Producer(e1,e2)",masterpiece,novelist
"Product-Producer(e1,e2)",scrawl,artist
"Product-Producer(e1,e2)",clinker,shipwrights
"Product-Producer(e1,e2)",report,prisoners
"Product-Producer(e1,e2)",law,office
"Product-Producer(e1,e2)",Mounds,earthworms
"Product-Producer(e1,e2)",music,musician
"Product-Producer(e1,e2)",laptop,manufacturer
"Product-Producer(e1,e2)",book,scribe
"Product-Producer(e1,e2)",book,graduate
"Product-Producer(e1,e2)",appeal,worker
"Product-Producer(e1,e2)",idea,archaeologists
"Product-Producer(e1,e2)",tobacco,producer
"Product-Producer(e1,e2)",creation,designer
"Product-Producer(e1,e2)",Burrows,birds
"Product-Producer(e1,e2)",protein,pancreas
"Product-Producer(e1,e2)",raisin,factory
"Product-Producer(e1,e2)",novel,writer
"Product-Producer(e1,e2)",statement,head
"Product-Producer(e1,e2)",pottery,potters
"Product-Producer(e1,e2)",cuisine,chefs
"Product-Producer(e1,e2)",app,priest
"Product-Producer(e1,e2)",piles,dealers
"Product-Producer(e1,e2)",grave,fool
"Product-Producer(e1,e2)",drug,developer
"Product-Producer(e1,e2)",questionnaire,coordinators
"Product-Producer(e1,e2)",film,director
"Product-Producer(e1,e2)",query,manager
"Product-Producer(e1,e2)",piece,fellow
"Product-Producer(e1,e2)",statue,friend
"Product-Producer(e1,e2)",city,author
"Product-Producer(e1,e2)",remark,author
"Product-Producer(e1,e2)",rennet,animals
"Product-Producer(e1,e2)",cabinet,maker
"Product-Producer(e2,e1)",writers,papers
"Product-Producer(e2,e1)",musician,themes
"Product-Producer(e2,e1)",spider,bite
"Product-Producer(e2,e1)",inventor,principle
"Product-Producer(e2,e1)",factory,firearms
"Product-Producer(e2,e1)",assistant,rug
"Product-Producer(e2,e1)",court,order
"Product-Producer(e2,e1)",producer,drums
"Product-Producer(e2,e1)",slaves,bedcovers
"Product-Producer(e2,e1)",chef,meal
"Product-Producer(e2,e1)",Elephants,holes
"Product-Producer(e2,e1)",people,designs
"Product-Producer(e2,e1)",developer,software
"Product-Producer(e2,e1)",author,book
"Product-Producer(e2,e1)",saint,letter
"Product-Producer(e2,e1)",legislature,ombudsman
"Product-Producer(e2,e1)",enzyme,strawberries
"Product-Producer(e2,e1)",craftsman,scene
"Product-Producer(e2,e1)",Scientists,supercapacitors
"Product-Producer(e2,e1)",student,request
"Product-Producer(e2,e1)",company,statement
"Product-Producer(e2,e1)",artists,book
"Product-Producer(e2,e1)",farmers,maize
"Product-Producer(e2,e1)",locals,monument
"Product-Producer(e2,e1)",farm,produce
"Product-Producer(e2,e1)",defendant,statement
"Product-Producer(e2,e1)",designer,creations
"Product-Producer(e2,e1)",prescriber,prescription
"Product-Producer(e2,e1)",citizens,states
"Product-Producer(e2,e1)",mason,stonework
"Product-Producer(e2,e1)",factory,trays
"Product-Producer(e2,e1)",Chimpanzees,tools
"Product-Producer(e2,e1)",society,plan
"Product-Producer(e2,e1)",company,machines
"Product-Producer(e2,e1)",species,toys
"Product-Producer(e2,e1)",country,plant
"Product-Producer(e2,e1)",orator,argument
"Product-Producer(e2,e1)",nobleman,organization
"Product-Producer(e2,e1)",mathematician,formula
"Product-Producer(e2,e1)",inventor,radio
"Product-Producer(e2,e1)",settlers,ditch
"Product-Producer(e2,e1)",scientist,theories
"Product-Producer(e2,e1)",machine,stitches
"Product-Producer(e2,e1)",factory,sugar
"Product-Producer(e2,e1)",chimps,rods
"Product-Producer(e2,e1)",sculptor,work
"Product-Producer(e2,e1)",gang,grave
"Product-Producer(e2,e1)",composer,works
"Product-Producer(e2,e1)",composer,piece
"Product-Producer(e2,e1)",maker,additives
"Product-Producer(e2,e1)",reporters,explanations
"Product-Producer(e2,e1)",researcher,paper
"Product-Producer(e2,e1)",director,studio
"Product-Producer(e2,e1)",surgeon,hole
"Product-Producer(e2,e1)",company,mug
"Product-Producer(e2,e1)",laboratory,magnets
"Product-Producer(e2,e1)",band,statement
"Product-Producer(e2,e1)",industry,models
"Product-Producer(e2,e1)",lady,church
"Product-Producer(e2,e1)",cells,carbon dioxide
"Product-Producer(e2,e1)",piper,album
"Product-Producer(e2,e1)",statesman,draft
"Product-Producer(e2,e1)",group,device
"Product-Producer(e2,e1)",group,plan
"Product-Producer(e2,e1)",artist,painting
"Product-Producer(e2,e1)",brothers,airplane
"Product-Producer(e2,e1)",Dissidents,plans
"Product-Producer(e2,e1)",Fish,eggs
"Product-Producer(e2,e1)",mother,young
"Product-Producer(e2,e1)",artist,photograph
"Product-Producer(e2,e1)",center,plan
"Product-Producer(e2,e1)",bondholders,plan
"Product-Producer(e2,e1)",industry,crap
"Product-Producer(e2,e1)",plants,grain
"Product-Producer(e2,e1)",twins,city
"Product-Producer(e2,e1)",son,dish
"Product-Producer(e2,e1)",filmmakers,hole
"Product-Producer(e2,e1)",liver,biochemicals
"Product-Producer(e2,e1)",plant,vehicle
"Product-Producer(e2,e1)",Engineers,parts
